State,Utility Name,Utility Type,Service Type,Year,Month,Total Disconnections,Total Reconnections,Total Connections,Disconnection Rate
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,February,928,654,1459426,0.000635866
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,March,3107,2087,1466999,0.002117929
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,April,4762,3257,1477205,0.003223655
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,May,10371,7846,1485686,0.006980614
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,June,13021,9256,1489799,0.008740105
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,July,8486,6058,1498846,0.005661689
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,August,9608,6937,1502312,0.006395476
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,September,8809,6452,1500768,0.005869661
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,October,4502,3309,1500376,0.003000581
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,November,598,394,1495416,0.000399889
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2016,December,340,243,1482686,0.000229314
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,January,898,648,1470770,0.000610565
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,February,1728,1210,1477364,0.001169651
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,March,1560,1034,1480220,0.001053897
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,April,5275,3716,1489727,0.003540917
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,May,8695,5807,1498104,0.005804003
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,June,9506,6687,1504599,0.006317962
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,July,8003,5535,1509328,0.00530236
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,August,9989,7267,1509518,0.006617344
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,September,9141,6980,1510488,0.006051687
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,October,6984,5338,1508440,0.004629949
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,November,518,358,1502850,0.000344678
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2017,December,251,169,1477163,0.00016992
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,January,483,348,1476326,0.000327164
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,February,1075,724,1486082,0.000723379
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,March,530,364,1485219,0.00035685
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,April,4482,3314,1486896,0.003014333
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,May,10054,7212,1491932,0.006738913
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,June,8643,6185,1499972,0.005762108
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,July,7233,4473,1506424,0.004801437
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,August,7730,5401,1510811,0.005116457
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,September,6892,5016,1510842,0.004561695
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,October,5445,4173,1510904,0.003603803
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,November,5,5,1506363,3.32E-06
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2018,December,4,4,1473253,2.72E-06
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,January,58,37,1488560,3.90E-05
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,February,214,151,1481799,0.000144419
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,March,180,117,1485520,0.00012117
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,April,4146,2997,1485762,0.002790487
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,May,8444,6110,1487183,0.005677849
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,June,9059,6711,1497349,0.006050026
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,July,10377,7629,1499466,0.006920464
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,August,9205,6657,1507438,0.006106387
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,September,7647,5815,1507561,0.005072432
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,October,3937,3056,1501554,0.00262195
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,November,50,35,1500555,3.33E-05
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2019,December,21,20,1473892,1.42E-05
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,January,2,2,1478432,1.35E-06
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,February,76,60,1482877,5.13E-05
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,March,258,180,1483224,0.000173945
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,April,0,0,1484442,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,May,0,0,1493566,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,June,0,0,1495751,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,July,0,0,1503831,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,August,0,0,1512249,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,September,0,0,1514139,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,October,0,0,1511629,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,November,0,0,1506256,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2020,December,0,0,1491549,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,January,0,0,1488898,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,February,0,0,1495425,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,March,0,0,1490785,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,April,0,0,1500354,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,May,0,0,1505500,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,June,0,0,1510241,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,July,0,0,1515617,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,August,0,0,1518900,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,September,0,0,1522988,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,October,0,0,1519246,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,November,0,0,1484563,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2021,December,0,0,1492188,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,January,0,0,1503537,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,February,0,0,1502379,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,March,0,0,1504988,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,April,0,0,1506383,0
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,May,2751,0,1511592,0.001819936
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,June,4505,0,1513489,0.002976566
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,July,5226,,1521044,0.003435798
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,August,6034,,1523565,0.003960448
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,September,4925,,1529646,0.003219699
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,October,2445,,1524685,0.00160361
New York,Niagara Mohawk Power Corp,Investor Owned Utility,Electric and Gas,2022,November,7,,1508849,4.64E-06
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,February,332,313,198640,0.001671365
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,March,519,378,198708,0.002611873
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,April,518,410,198802,0.002605608
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,May,713,570,199099,0.003581133
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,June,806,641,199210,0.004045982
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,July,492,418,199546,0.002465597
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,August,559,440,199400,0.00280341
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,October,1293,1136,199337,0.006486503
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,November,222,224,199497,0.001112799
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2016,December,289,240,199717,0.001447048
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,January,152,122,201188,0.000755512
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,February,203,145,200020,0.001014899
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,March,294,223,200203,0.001468509
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,April,779,604,200229,0.003890545
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,May,1274,1112,200352,0.006358808
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,July,606,492,200409,0.003023816
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,August,735,633,200499,0.003665854
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,September,843,661,200562,0.004203189
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,October,1044,916,200491,0.005207216
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,November,207,196,200594,0.001031935
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2017,December,180,153,200784,0.000896486
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,January,235,165,201109,0.001168521
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,February,317,246,201455,0.001573552
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,March,29,27,201550,0.000143885
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,April,181,105,201613,0.00089776
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,May,843,660,201830,0.004176782
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,June,813,625,201962,0.00402551
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,July,680,531,202120,0.003364338
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,August,561,484,202194,0.002774563
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,September,798,624,202265,0.003945319
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,November,190,173,202504,0.000938253
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2018,December,108,87,202788,0.000532576
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,January,198,156,202973,0.000975499
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,February,284,217,203216,0.001397528
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,March,280,174,203572,0.001375435
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,April,684,539,203035,0.003368877
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,May,1240,1016,203934,0.006080399
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,June,1181,1006,204000,0.005789216
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,July,804,732,204606,0.003929504
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,August,748,600,204058,0.003665624
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,September,208,202,203726,0.001020979
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,October,659,588,203782,0.003233848
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,November,278,229,204466,0.001359639
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2019,December,135,130,204665,0.000659614
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,January,365,295,204183,0.001787612
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,February,455,348,204096,0.002229343
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,March,259,244,204513,0.001266423
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,April,0,0,205272,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,May,0,1,204944,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,June,0,0,204666,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,July,0,0,205569,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,August,0,0,205664,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,September,0,0,205852,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,October,0,0,206274,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,November,0,0,206390,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2020,December,135,131,204665,0.000659614
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,January,0,0,206499,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,February,0,0,206701,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,March,0,0,199425,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,April,0,,205819,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,May,0,0,207205,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,June,0,,205819,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,July,0,0,207591,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,August,0,0,208045,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,September,0,,205819,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,October,86,,207509,0.00041444
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,November,22,,207265,0.000106144
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2021,December,0,,207602,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,January,0,,207513,0
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,February,2,,207808,9.62E-06
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,March,131,,208115,0.00062946
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,April,79,,208031,0.000379751
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,May,16,,208031,7.69E-05
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,June,87,,208170,0.000417928
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,July,1234,,208777,0.005910613
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,August,1310,,208792,0.006274187
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,September,1248,,208895,0.005974293
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,October,1611,,209065,0.007705737
New York,Orange and Rockland Utilities,Investor Owned Utility,Electric and Gas,2022,November,599,,208878,0.002867703
New York,PSEG Long Island,Investor Owned Utility,Electric,2021,January,0,,1059906,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2021,November,0,,1058922,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,January,0,,1059629,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,February,0,,159381,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,March,0,,1059531,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,April,0,,1060087,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,May,0,,1060020,0
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,June,,,1061913,
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,July,829,,1062398,0.00078031
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,August,4204,,1063154,0.003954272
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,September,5673,,1064558,0.005328972
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,October,3531,,1064586,0.003316782
New York,PSEG Long Island,Investor Owned Utility,Electric,2022,November,1156,,1064334,0.001086125
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2016,March,1161,626,620783,0.001870219
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2016,April,1776,1421,621259,0.002858711
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2016,September,999,796,199339,0.005011563
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2016,November,258,179,623482,0.000413805
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2017,September,1329,1057,627127,0.002119188
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2018,April,899,606,631098,0.001424501
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2018,May,1196,717,630661,0.001896423
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2018,June,1433,904,631434,0.002269438
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2018,July,931,677,631009,0.001475415
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2019,November,318,257,637559,0.000498777
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,January,625,,614833,0.001016536
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,February,928,,614833,0.001509353
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,March,614,,614833,0.000998645
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,April,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,May,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,June,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,July,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,August,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,September,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,October,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,November,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2020,December,0,,614833,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,January,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,February,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,March,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,April,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,May,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,June,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,July,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,August,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,September,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,October,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,November,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2021,December,0,,623492,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,January,0,,622586,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,February,0,,622586,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,March,0,,622586,0
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,April,11,,622586,1.77E-05
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,May,328,,622586,0.000526835
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,June,397,,622586,0.000637663
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,July,241,,622586,0.000387095
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,August,179,,622586,0.00028751
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,September,26,,622586,4.18E-05
New York,Rochester Gas and Electric Corporation,Investor Owned Utility,Electric and Gas,2022,October,18,,622586,2.89E-05
New York,The Brooklyn Union Gas Company d/b/a National Grid NY,Investor Owned Utility,Electric and Gas,2022,October,283,140,1144424,0.000247286
New York,The Brooklyn Union Gas Company d/b/a National Grid NY,Investor Owned Utility,Electric and Gas,2022,November,224,45,1135026,0.000197352
North Carolina,City of Concord,Municipal Utility,Electric,2019,July,,,27182,
North Carolina,City of Concord,Municipal Utility,Electric,2019,August,,,27182,
North Carolina,City of Concord,Municipal Utility,Electric,2019,September,,,27182,
North Carolina,City of Concord,Municipal Utility,Electric,2019,October,,,27182,
North Carolina,City of Concord,Municipal Utility,Electric,2019,November,,,27182,
North Carolina,City of Concord,Municipal Utility,Electric,2019,December,,,27182,
North Carolina,City of Concord,Municipal Utility,Electric,2020,January,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,February,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,March,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,April,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,May,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,June,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,July,,,27921,
North Carolina,City of Concord,Municipal Utility,Electric,2020,August,949,,27921,0.033988754
North Carolina,City of Concord,Municipal Utility,Electric,2020,September,1460,,27921,0.052290391
North Carolina,City of Concord,Municipal Utility,Electric,2020,October,1345,,27921,0.048171627
North Carolina,City of Concord,Municipal Utility,Electric,2020,November,1143,,27921,0.040936929
North Carolina,City of Concord,Municipal Utility,Electric,2020,December,706,,27921,0.025285627
North Carolina,City of Concord,Municipal Utility,Electric,2021,January,1064,,28092,0.037875552
North Carolina,City of Concord,Municipal Utility,Electric,2021,February,971,,28092,0.034565001
North Carolina,City of Concord,Municipal Utility,Electric,2021,March,912,,28092,0.032464759
North Carolina,City of Concord,Municipal Utility,Electric,2021,April,887,,28092,0.031574826
North Carolina,City of Concord,Municipal Utility,Electric,2021,May,630,,28092,0.022426314
North Carolina,City of Concord,Municipal Utility,Electric,2021,June,936,,28092,0.033319094
North Carolina,City of Concord,Municipal Utility,Electric,2021,July,951,,28092,0.033853054
North Carolina,City of Concord,Municipal Utility,Electric,2021,August,1076,,28092,0.03830272
North Carolina,City of Concord,Municipal Utility,Electric,2021,September,769,,28092,0.027374341
North Carolina,City of Concord,Municipal Utility,Electric,2021,October,1050,,28092,0.037377189
North Carolina,City of Concord,Municipal Utility,Electric,2021,November,1197,,28092,0.042609996
North Carolina,City of Concord,Municipal Utility,Electric,2021,December,595,,28092,0.021180407
North Carolina,City of Concord,Municipal Utility,Electric,2022,January,782,,28391,0.02754394
North Carolina,City of Concord,Municipal Utility,Electric,2022,February,,,28391,
North Carolina,City of Gastonia,Municipal Utility,Electric,2009,July,,,22471,
North Carolina,City of Gastonia,Municipal Utility,Electric,2009,August,,,22295,
North Carolina,City of Gastonia,Municipal Utility,Electric,2009,September,,,22369,
North Carolina,City of Gastonia,Municipal Utility,Electric,2009,October,,,22351,
North Carolina,City of Gastonia,Municipal Utility,Electric,2009,November,,,22237,
North Carolina,City of Gastonia,Municipal Utility,Electric,2009,December,,,22217,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,January,,,22210,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,February,,,22352,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,March,,,22496,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,April,,,22401,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,May,,,22378,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,June,,,22432,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,July,,,22466,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,August,,,22501,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,September,,,22425,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,October,,,22341,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,November,,,22412,
North Carolina,City of Gastonia,Municipal Utility,Electric,2010,December,,,22353,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,January,,,22386,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,February,,,22478,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,March,,,22504,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,April,,,22306,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,May,,,22309,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,June,,,22328,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,July,,,22379,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,August,,,22394,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,September,,,22334,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,October,,,22212,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,November,,,22205,
North Carolina,City of Gastonia,Municipal Utility,Electric,2011,December,,,22239,
North Carolina,City of Gastonia,Municipal Utility,Electric,2012,January,,,22250,
North Carolina,City of Gastonia,Municipal Utility,Electric,2012,February,,,22339,
North Carolina,City of Gastonia,Municipal Utility,Electric,2012,March,,,22421,
